"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"282","Nardi, Andrew","Overall",977,143,50.6,65,40.6,36.6,15.1,42.7,28.3,18,42,45.5,28
"283","Nelson, Kyle","Overall",969,176,50.8,65.1,40.6,37,15.1,34.1,29.3,12.4,51.6,42.6,39.8
"284","Nelson, Ryne","Overall",2467,497,49.6,63.2,44.6,30.7,15,38.9,20.3,14.9,30.8,37.6,43.3
"285","Neris, Hector","Overall",1223,184,49.7,62.6,39.3,34.8,14.1,38.7,30.3,22.3,41.1,33.7,28.8
"286","Nola, Aaron","Overall",3431,606,49.3,66.4,38.4,38.7,17.9,38,25.9,13.8,38.8,43.7,38.9
"287","Ober, Bailey","Overall",2408,412,53.1,65.5,39.7,NA,13.7,39.4,28.4,21,37.9,34.2,36.4
"288","Ohtani, Shohei","Overall",2094,297,46.7,62.4,43.4,30.3,17.2,38.5,30.8,20.4,48.7,45.8,35
"289","Okert, Steven","Overall",1035,152,47.4,63,40.8,32.6,16.8,38.3,30.3,22.9,41,25.7,34.2
"290","Olson, Reese","Overall",1743,285,46.3,62.2,38,33.5,16.8,37.2,27.4,12.4,45.9,42.1,42.8
"291","Ortiz, Luis L.","Overall",1462,291,45.5,59.7,37.1,30.5,15.1,33.4,22.6,12.5,36.4,48.5,49.1
"292","Ottavino, Adam","Overall",1024,162,41.9,61.5,39,30.7,20.7,36.1,26.1,14.3,40.6,56.2,40.7
"293","Oviedo, Johan","Overall",2980,526,46.5,61.1,39.6,28.6,15.5,35.9,26,15.4,43.9,44.5,40.1
"294","Pagán, Emilio","Overall",1089,191,54.9,66.3,45.5,35.4,12.2,43.6,24.1,19.3,32.9,31.4,44.5
"295","Pallante, Andre","Overall",1139,226,45.3,59.6,42.1,26.9,15.3,38,18.2,8.8,36.2,77,41.6
"296","Paxton, James","Overall",1690,273,49.9,63.5,42.1,33.9,14.5,40,27.5,18.1,41.9,42.9,39.9
"297","Payamps, Joel","Overall",1138,190,43.9,62,39.1,30.2,18.8,33.6,27.4,20.3,37.3,48.4,33.7
"298","Pearson, Nate","Overall",737,118,43.1,58.8,41.7,23.5,16.6,36.5,26.4,17.1,46.5,30.5,47.5
"299","Peguero, Elvis","Overall",937,172,46.4,61.2,32.9,37.5,16.1,28.5,31.2,13,46.6,57,39.5
"300","Pepiot, Ryan","Overall",654,113,50.5,65,39.3,36.8,16.5,37.6,27.9,17.9,40.4,38.1,27.4
"301","Peralta, Freddy","Overall",2924,422,47.6,61.2,39,32.5,15.3,36.2,33.4,22.7,48.3,42.4,37.2
"302","Peralta, Wandy","Overall",878,140,46.8,59.2,27.8,36.9,12.8,35.8,29.7,14.7,41,57.1,34.3
"303","Peterson, David","Overall",1966,308,45.7,60.8,36.8,32.5,16.1,35.6,29.2,18.3,42.6,55.2,44.5
"304","Pfaadt, Brandon","Overall",1942,354,50.1,64.5,42.9,35.3,15.8,35.9,27.1,17.2,41.7,33.9,44.1
"305","Phillips, Evan","Overall",958,159,47.6,65.4,40.3,34.8,19.3,34.9,29.5,15.9,47.2,45.3,35.2
"306","Pivetta, Nick","Overall",2383,347,48.9,63.8,40.6,35.8,16.3,40.5,29.6,18.5,44.1,36.6,43.8
